	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
45	2766.6007227545615	1977.1231792403992	2364.4941093043276	2449.9661740939637	2191.0012453091854	2184.2348607835315	2467.7690418551892	2574.350069904445	2550.524746838627	2539.721908737015	2751.908582692437	2607.1282252230385	2618.4144771681754	2851.466276048315	2602.871845808393	2812.1186288962267	2724.388613554752	2951.587502533535	2484.71150416324						
46	1568.2969798657718	1076.83984375	1441.385838150289	1496.8565035799522	1337.9272575250836	1387.5114942528735	1380.8346216436128	1601.665804783452	1605.6415254237288	1564.4151004536618	1730.3557282145034	1670.7509532888466	1612.9416395222584	1816.5047961630696	1657.0450336700337	1794.197435897436	1779.5479294478528	1886.2392857142856	1572.428125						
47	2198.2889076591337	2112.9914541244507	2243.2750317806867	2369.0950249604994	2173.094412841797	2196.771958669027	2197.51096932791	2522.0124677039985	2484.8274232347003	2399.077632035746	2675.049869298935	2452.3671419858115	2530.5861678810925	2759.471373976909	2544.9005250150735	2705.574016840771	2638.8768359806018	2746.404462297386	2472.899136561044						
48	2071.77847597263	2340.4692096710205	2312.4377014300308	2442.284727860796	2318.926549211333	2471.8824644542874	2311.308393357117	2507.9249620277787	2448.6843176955776	2482.5466593788906	2581.06191926436	2471.5097698030017	2591.6477073001424	2687.4598346578664	2770.791633041491	2764.3867333898256	2506.5941298369767	3008.6691378256432	2464.5908039810975	2911.683913922991					
49	1503.4429530201342	1467.103515625	1522.6082879612825	1549.2268544339097	1530.7682291666667	1720.892857142857	1435.0793195718654	1577.3213842333955	1595.6568871208353	1525.0339393939394	1640.1476483164083	1585.2238149847094	1649.7413437757625	1706.047186147186	1763.8342812823164	1835.5918445121952	1672.4431818181818	1971.6978851963747	1689.7723529411765	1901.5548128342245					
50	2685.537423153052	2602.585461616516	2364.043390525617	2431.0327745121986	2416.071049528302	2807.0820902869814	2223.618518047228	2587.1785827020203	2517.4159699411966	2549.144166043614	2594.4442816354917	2536.9128698886416	2642.2255314102813	2775.715585317208	2747.5207479276332	2835.983704782682	2653.4216999384994	2927.7117887456366	2594.8751801772455	2813.8588333870603					
51	2829.4564127057993	2939.36905670166	2418.9137937912806	2463.215347808384	2625.7024013527353	2764.5433229540217	2371.0494528703407	2613.9846449101733	2610.947946426861	2626.806735500147	2608.4968506973155	2542.4495053310625	2688.427519990134	2787.7345479553	3011.6941730396165	2891.0018253110165	2626.3720907054226	3132.298637618258	2894.1018718930345	2956.149552262223	3554.5969979868814	2785.6707589559046			
52	1981.7097315436242	1786.203125	1437.5654624277456	1486.2707542051003	1610.7388059701493	1545.561475409836	1459.621836734694	1571.21467025572	1614.5258050286723	1483.1803191489362	1574.6298142274582	1577.193938442211	1617.2671844018507	1725.360599078341	1774.8057432432433	1865.9766881028938	1688.835805799056	1985.6486291486292	1819.4942726231386	1954.8986111111112	2222.8892156862744	1761.9210122699387			
53	3158.7400955097787	2447.1044158935547	2379.120169003454	2484.199913520702	2834.405164984593	3005.288256956799	2610.206229486409	2705.8683457176285	2606.856262866242	2688.7615456375142	2679.9795868994306	2552.023999421493	2577.4375328520505	2830.333895938436	2930.7314999399787	2708.570273675686	2708.3382086034662	2994.0123957265723	2780.8906612751016	2900.157761466087	3211.313128048146	2801.654365362123			
54	3673.054533478398	2292.27285861969	2379.58458743503	2457.4054907735435	2906.0940510115893	3061.5072018026294	2636.6837340555076	2632.1615170697823	2597.9060731548716	2727.0232010564755	2697.539880757392	2555.411698086571	2641.502370605469	2800.2513231206663	3220.8051609097397	2724.059649202559	2680.5150912955537	3213.1120621373675	2842.877004367202	3000.5627829293226	3379.640356592385	2974.6806648500506	3045.928923363779	3424.0083431321746	
55	2311.337248322148	1397.041015625	1464.3692520775624	1495.24314556331	1779.6953578336556	1590.030325443787	1541.7123842592594	1621.9439967767928	1649.571605447792	1588.9101489757913	1635.5294534412956	1590.838683788122	1545.4788914417002	1739.186403508772	1818.576341324201	1758.3783234859675	1652.413977095263	2066.547679112008	1781.9634955752213	1916.8737226277372	2069.5858369098714	1864.7468602825745	1981.7756183745582	2096.6367713004483	
56	3515.982756134648	1731.0036811828613	2386.0975522198037	2476.0957157576677	2941.229393055675	2994.2778793208854	2879.236746258206	2694.7672237760185	2722.233267983108	2646.888379637255	2688.115454622207	2617.9640627503395	2558.0419823586403	2862.740517486992	3226.815788376395	2841.51410165433	2721.0929068623973	3270.348510236092	2767.756455089172	2849.542800381796	3141.0339086079052	2991.7987175952894	2907.4116165726273	3104.6460813126473	3259.6304931640625
57	3746.6189341705117	2076.195881843567	2485.814882271021	2636.115661289681	3059.0383185439223	2791.7229402400244	2897.272331096508	2746.1586010657857	2933.308937072754	2802.570675455398	2893.7597240531063	2784.9440931656995	2599.8844679021863	2858.557053974002	3486.4450505810455	2875.2933731823673	2736.2868137904575	3399.638705650846	2690.493514369399	3102.1290802896983	3422.460728894172	3211.54399448368	3101.5676133582874	3369.8580553690595	3804.425748569759
