	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
35	6405.23876261068	5873.743817846203	5153.394157068054	6029.3753651470215	5904.597566332136	6173.479466369979	6115.892347049909	6226.633612466946	5983.907950566968	4458.047626979767	5532.339138279375	6087.41048334	6256.923258558082	6399.459058063786	6708.510110745256	5977.668424657873	5657.39819251834													
36	6103.841537461458	5882.274634245789	5265.844126151743	6111.035717773438	5851.517845766885	6241.885119016116	5956.652540235663	6111.230427363147	5837.009381779044	4656.569174711036	5518.079606636942	6257.6248944325625	6305.0760580927345	6525.928187544628	6872.0151395909925	6265.163537665662	6708.933132073818	6805.281881246481												
37	9405.779625376948	9002.584565947327	7802.670655376333	9178.23358175788	7718.388409989221	9333.150642832194	9166.870179116995	9141.986742416693	8784.569427654484	6570.756593815233	9313.722432994195	9457.925177887408	9381.842667919922	9082.9403517251	9701.909454248203	9161.267065395008	9016.3111070421	8997.3413046875												
38	6401.780035711218	6104.390612804984	5883.135306980299	5973.785477290078	5054.139037336622	6348.047211480308	6083.4619829414305	5575.877769217586	6120.504389552963	4864.388513999011	6079.608587829098	6071.769374085959	6469.550212888448	6427.211572816101	6372.3165639957915	6475.870994332603	6495.814785037421	6010.175753944798	6257.8595192649145											
39	5536.367596873531	3987.1455284066087	5657.478561579313	6000.704413163035	4548.487891742161	6271.504894703358	6172.938975644775	5455.169272700946	6664.039800675189	5150.583529517764	6343.585840340302	6323.485604189755	6628.229083362309	6613.632094585712	6664.558219401041	6699.157463775822	6544.172717595505	7125.784404789636	6650.74665477664											
40	9376.822222010294	6974.601367562775	8748.381746119449	8347.681218810838	5997.06996526037	9622.811655948037	8922.652291109569	7294.983699131679	9571.062078281324	7399.007061832165	9590.785796968685	8447.553653542556	9910.485245562204	9228.41024513019	9349.333869671822	9616.054249768662	9153.138894899927	9528.20354805284	8985.109986877442											
41	6720.481214155974	4827.235655690742	6135.050136047735	6016.287587768154	4041.632659435272	6467.922831325771	6204.373131847736	5479.026406499466	6446.66412904851	5058.16704434188	5550.934393629164	5953.325481655571	6850.262832398541	6458.051944329421	6778.8917234394185	7093.550981283188	5828.997314021272	6810.719581017127	6533.528576792842											
42	5720.604760394273	4717.017152017026	5714.780350701657	5999.430171568002	7163.524702356217	6361.547934615174	6002.614296362181	5520.571564412319	6219.627586172238	4499.474676384497	6326.297156168827	6285.873354971261	6598.719959706708	6031.0916928619035	6552.208412591665	6781.777647341347	5949.8892070848115	6872.239014319806	6579.933832234858											
43	10075.210493829516	8398.48489663873	9325.043613555052	8762.017071391261	9678.492948370465	10027.632307472335	9062.020449877415	7896.729729454796	9453.584254631274	7014.515020138372	9610.079310644118	9378.000005629205	10274.500621235935	9419.245645913004	9659.213979206881	10458.590470328432	8389.488884505605	9199.012907305694	9355.8866006648											
44	7160.739422395494	5454.437425455709	5931.004496623852	6239.0594961366305	6794.319985027243	6855.579357898864	6110.028813251376	5611.263352610433	6453.939909483051	5142.034771954572	6263.223479214281	6268.429208143702	6940.848938612321	6292.814653174149	6432.449798769582	7049.781699184998	6328.694314300929	7021.251570569055	6718.256010964652	7480.9285822687925										
45	7571.946028815375	5442.122184899848	5656.166949762082	6111.224504549541	7242.416836840486	7165.1934042976445	6451.714579250416	6647.830188174411	6402.9304230943235	5585.9576579098975	6353.440342110647	6442.578590249115	7127.625500101149	6422.962265272469	6979.571910405019	7319.999630259818	6448.004210916502	7499.369054007191	7371.488558382602	7840.086491856006	7586.1148615656675									
46	10433.994756147596	7693.965869430482	8615.14305964056	7961.498069969383	10024.27877643712	10639.834706328504	9518.66390002137	9176.750995349146	9692.971963884427	8525.970002350983	9594.376267224468	9830.637745133761	10680.653334594726	9815.526294290063	9933.802200800557	10675.942054903413	9044.162526010201	10435.8762867091	10482.97761970423	10775.832551326308	10314.617932378029	10486.391061636117								
47	6914.695242493241	5126.062579425301	6440.2857237401995	5639.456145945664	7191.647491190856	7226.414311125636	6489.551988486607	6827.747416692081	6672.212493979866	5593.068794694527	6435.253972205665	6610.843409196195	7391.394710067379	6613.122487418017	7100.642154452844	7234.732285707329	6413.284221569513	7374.732680011618	6938.942416031395	7612.873285999037	7355.411284422959	7779.820054274339								
48	6725.444976326271	4649.412252831647	6404.067379069778	5841.041100906999	7085.269635685389	6856.5359799154585	6249.002453626377	6482.010657558606	6468.802897396251	8176.280334472656	6143.44840106414	6436.2816193121835	6876.230193826096	6427.798351402833	6468.985889559545	6919.184046750346	6349.970322681074	7042.0357558286905	6660.566160855975	7688.1662383497805	7494.806235718571	7530.536046019388								
49	9901.045671816226	7223.71359653548	10294.361637619306	7332.662105751909	10490.166946920654	9978.680734670845	9617.02650308762	9707.739239826567	10023.858543497181	10869.901107861095	9355.870821758519	9752.880001559417	10314.592716583886	9859.093836013033	9990.145091040244	10395.836538408186	9335.206353728388	10244.43455998551	9770.860175682274	10401.3310265607	10352.057046085683	10679.44926120924								
50	7176.694179662069	5054.063556836346	6681.878701803819	5413.074388488265	7136.945571075216	6904.724585661844	6528.34530520306	6768.1883478304735	7070.577211145944	7742.83896817294	6569.988903255525	6599.516012026438	7443.430760706533	6647.078937593191	6815.7522814408785	7158.482736883947	6477.027798100723	7270.443348293358	6747.298966038612	7413.088173302814	7257.1218933105465	7402.744689257539								
51	7417.871038733589	5349.904529916958	5809.315886398842	5445.4713531346715	7171.87468379126	7003.8236836278165	6404.394995076703	6734.512084317882	6933.192921031605	7720.313001110296	6537.143056114706	6583.366594164299	7183.950704237994	6408.601537009782	6777.739978734375	6839.977702576437	6575.344282169642	7271.281453906007	6758.216143828314	7827.752098300749	7607.572672203104	7665.9162943472875	6333.814474171606							
52	10582.511114388924	3665.266410803232	8781.810234125513	8235.46173048205	10666.789777640364	10093.868154617989	9628.406458328986	9884.977933400149	10475.391004885481	10904.947366891349	9678.35254428232	9687.735942680594	9816.143298485413	9818.128023832522	10146.346759812997	10355.409761938161	9312.786302321298	10559.496774833433	9692.595888869404	10953.493414603468	10703.358594078809	10676.978074994004	9712.509555860497	7597.442734471074	10795.487780236894	11574.521176742695				
53	7811.9555456656	1464.3498301036714	6763.898155306592	6377.619930502809	6457.456338516687	7416.442293567818	6685.6887031225815	6800.663088518181	7611.568571163657	8373.849626507676	7001.202639490825	6709.614807800677	7280.01539194518	6885.372060223915	7156.388741859175	7135.439617593164	6716.215744604429	7524.585233037344	7057.279170471657	7938.327329993104	7600.934851259174	7524.435956028529	8039.34860314601	5967.5669653178475	7715.462350027902	8279.162599451402				
54	7712.83717738964	908.5833820132759	6533.611469070346	6409.278215861452	5602.855122373525	7178.9324930243365	6472.963715269239	6730.354873173821	7406.016920412824	8281.584696604794	6426.075651141127	6533.443423739787	7213.2243241504675	6477.14977912048	6864.277525435726	6966.0942349562	6575.148905738855	7224.871583171699	6681.533469308636	7935.41351484008	7483.881266888524	7508.804993951436	8071.993880466573	5243.459283744879	7776.0658375879475	8114.612370582143	8562.046163000534			
55	11475.866047484786	1087.570866857692	8687.823602161268	9168.214687520094	7622.787218651102	10728.510725144057	9664.75575883765	9724.238322230058	10396.03279778041	11267.631585066181	9734.765199233974	9837.633836112118	10246.196467921163	9893.37866040039	10306.924896118553	10273.554574404223	9426.77465305667	10386.026704758864	9844.695685045675	11522.413666750183	10878.24727263402	10884.998258548423	11725.707612958293	8076.462541296127	11259.277033691405	11044.89372182737	12014.3664620041	12144.252436098845		
56	7921.11044921875	980.1875699110857	6633.531833164811	7000.756893696415	5784.394925700498	7118.850468908834	6462.466273455336	6770.601945608499	7745.32682558487	8157.995711936091	6907.903519791701	6789.341663715411	6989.756844256908	6887.269942822438	7267.863272487983	6784.961254898284	6636.551401960257	7457.800523620572	7330.445154811239	8225.528370712016	7956.837613371653	7539.365549417897	8272.837260801665	5557.651953074667	7889.68143262987	7608.052251535936	8633.417144252233	8756.342538871017		
57	7888.791932649966	1350.9164812583624	5656.7202566782635	7072.402719149026	5328.669796446576	7250.083570360303	6548.067977671038	5868.310767854313	7613.291208180356	8279.761896807448	6623.340060990432	6953.682141117206	7341.40380354573	7011.955017949607	7098.749166108911	6361.649931807331	6910.885579219056	7378.329276297271	7320.737684812328	8458.502623889399	7867.3949238133155	7774.003311541902	8552.674347357728	5688.057288754294	7742.068276278409	7794.178507130048	9110.112320218073	9118.908780532285	6630.7840538320615	9608.094947957105
