	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
33	0.820930355432173	0.8060802014668351	0.8273034116049263	0.8295495844288509	0.8195991273466396	0.8325817391575611	0.8281277933632699	0.8214275503063951	0.8385267093656101	0.8246142837521925	0.8259050355208373	0.8151037611849299	0.820130458085487	0.8147322380536685	0.8040234396374668													
34	0.6013163363943386	0.5653524255629604	0.5663514758299515	0.5660802811259719	0.6324758268395624	0.6045416069480762	0.6085865670792531	0.599062616127543	0.6065821820971797	0.6296124169512284	0.6227711570611454	0.6163869325366998	0.6227117980470211	0.6324856169865841	0.6362123754652239	0.6324189679819754												
35	0.6041197653866792	0.5788945440903404	0.5774233167875894	0.5826346079499604	0.6268099591542813	0.6130848503862123	0.6127945744082607	0.6025407503736809	0.6131459113875537	0.6345912334862472	0.6287867295176718	0.6088372005537063	0.6268375360283494	0.6294210130834652	0.6237229242822737	0.6196967158960589												
36	0.8126414492299497	0.8115939124372384	0.8195565423901311	0.8137449884693401	0.8171238237809321	0.8321920764361047	0.8295126543569824	0.821897489066891	0.8341887681426156	0.8273634078859761	0.8271810167913233	0.8163774613204917	0.8198949169173161	0.8228772223252475	0.8117335498125061	0.8158760842047009	0.8138512795573184											
37	0.5798540181060096	0.6021437022401456	0.5555648104010207	0.5609509830857191	0.6302988907966591	0.6079779817215452	0.6153892947374037	0.603266474502641	0.6041933913013643	0.6318202276001421	0.6275037186899657	0.6092104112466711	0.6375194317608505	0.6373723730682628	0.644743355021077	0.6349066326703073	0.6499051387347278											
38	0.5662023072123554	0.6063013634582692	0.5557333002117179	0.5576400157617367	0.6154342339612912	0.6144419614508206	0.623171053257644	0.6087257318645768	0.6066551867113903	0.6318373707598357	0.6237537568724939	0.6040101164402347	0.6310258044882285	0.6318482027221822	0.6257276438644477	0.6296009206126874	0.6247953247369283											
39	0.8165530213141584	0.8190094177633922	0.8166522322273586	0.8115383433144145	0.8188522497054089	0.8310258397473018	0.8312829312721698	0.8227857361092892	0.8324242456183927	0.8290471038638718	0.8282129895110435	0.8149930922336838	0.8258858804569825	0.8268854486023913	0.8199101615027244	0.8224090884308477	0.817709922414586	0.8261048696907959	0.8188465549351893									
40	0.5769743779696667	0.6139308216310981	0.5392055812846285	0.5365893103929633	0.6162456096912207	0.6125443394597998	0.6238963171411654	0.6173990978723221	0.6017449632310825	0.6310210839892015	0.6295254794766401	0.6156861579491067	0.6310241261980168	0.6433567680400216	0.6429936897681676	0.6389376899189194	0.641887971008467	0.6294927165597709	0.6445973090293006									
41	0.5811672145523652	0.6165268535668917	0.5145148393331471	0.5053687533378287	0.6219491764328432	0.6116754896424236	0.6121869708574734	0.6018691660977358	0.5967391538527426	0.6129469080914474	0.6144409484226412	0.6079355756356217	0.6257826345589417	0.635219439114267	0.6312518029693194	0.6308588699541834	0.625671983613473	0.6223874760816541	0.6343257056972165	0.6362021224237834								
42	0.8171871602226876	0.8177204011900718	0.8003167566204366	0.7893651982382622	0.8235583857469387	0.833198382169171	0.8329993020179515	0.8260583962364093	0.833376799958719	0.8286693269062886	0.8313524296516276	0.8192451591516849	0.8271619691574275	0.8263865654332099	0.8239043402339671	0.8260965362069185	0.822186829237516	0.8269019912893077	0.8228255492224349	0.8187877392228147								
43	0.5926014846089654	0.6162980247549467	0.519332753815941	0.514334634624368	0.6385391719146621	0.6095961994565579	0.6188526295355595	0.6232507755615888	0.6055942356278382	0.6227177111381054	0.6288438892054322	0.6452919390702863	0.6392106391952566	0.6370632453615874	0.6416529876445004	0.6424563208657892	0.6404780754317267	0.6283915929092463	0.6413148073652116	0.6473828903448303								
44	0.5988731103980612	0.6158964617411212	0.4889497884114348	0.475651593296903	0.6241480212161524	0.587954526816039	0.6086722516795992	0.6011816735219202	0.5957481778526074	0.6185065339643923	0.614621797342845	0.6257936837992315	0.6210888895815416	0.626843434791031	0.6332130521033257	0.627960450969767	0.6281733935300934	0.6193024077281531	0.6240484676194659	0.6244812024862278								
45	0.8315815990234983	0.8252459600335266	0.8034666631662647	0.7858687789766915	0.8293414437765343	0.8384629292128022	0.8371397667015446	0.834135496019944	0.8405580917017004	0.8352582739550759	0.8379931949870499	0.8253651257373955	0.8375315636757485	0.834120324089999	0.8344196133446726	0.8346348573581819	0.8323848386443883	0.8357341077307787	0.829971772584588	0.8293852036169231								
46	0.6213066402948852	0.6370186621194333	0.47985699448947094	0.4698534053987491	0.6301442807461719	0.6000134973824228	0.6121068619891128	0.6114925158030217	0.5946132560611694	0.6157395433591908	0.6254980382728716	0.6431913603811589	0.6351666852292647	0.6386392360866582	0.6335614052803709	0.6346401252314349	0.6316917329783894	0.6278338386496398	0.6372292607178266	0.6361933447479293	0.6435143261200379	0.6360988499594005						
47	0.6111995828802511	0.6415182864924897	0.45034069585641234	0.4177101039867261	0.6163398803244371	0.5941781762702991	0.6062647174247843	0.5999102082471172	0.5945551298855484	0.6055885417620923	0.6157428750530405	0.6331772894828214	0.6267149939633269	0.6316397125494975	0.6357334350694304	0.6306485065927797	0.632232162734977	0.6169233027273984	0.6286592609683948	0.6301150261793125	0.634614078086133	0.6299272872129005						
48	0.8303466183390061	0.8356271174402554	0.7916331530240676	0.7440124222154347	0.8279009407321962	0.8345310826607206	0.835949148518548	0.8350835243849499	0.8378193377601207	0.8322563959548276	0.8355531184436462	0.8330491077016774	0.836774145808094	0.8331642169586743	0.8367307826149599	0.8364962339027906	0.8346452457120441	0.8331742782914228	0.8317209446244781	0.8310464418358942	0.8315148385321532	0.8288781239371934						
49	0.6054542484080054	0.6345759378915191	0.5829610721639028	0.43061998304340965	0.6264512023326548	0.5860903626466865	0.6059572830781514	0.6110246229090245	0.5827877796572075	0.6149593618812583	0.6216439075907859	0.6406888588669559	0.628843895629585	0.6365245916698176	0.6368219806855043	0.6307572506854001	0.6276616903760784	0.624470723723859	0.6310467077845698	0.6368109992262644	0.6427513333838017	0.6363034284439699						
50	0.6149544501979557	0.6193142149565399	0.61874246136571	0.41563516379279863	0.6130616846431736	0.5848630173980627	0.6059917437682785	0.6106319703286882	0.5878646459919538	0.6143019140386348	0.6196093363497808	0.6283320408473881	0.627247147882271	0.6280887511088877	0.6317649830294798	0.6246470662077228	0.6274200689687044	0.6192061915728246	0.6263076210940093	0.6312341925689964	0.6255388975234336	0.6338270199076004	0.6293188359981062					
51	0.8301220248542996	0.8291219211325805	0.8355977009695272	0.7352850047698571	0.8246276966133609	0.8338834765414772	0.8394499566319956	0.8383114823585782	0.8381800728371642	0.8335803543234482	0.8405753651942955	0.8335501552642214	0.8398231666771823	0.8349799366616492	0.8394313441906239	0.8324461943238235	0.8363061514143265	0.8355199395994937	0.8332826008605592	0.8329859980042165	0.8317040210923798	0.8302169072935863	0.8268711627470673					
52	0.5710669645434129	0.6223763725526045	0.6424055468119559	0.562378584842214	0.6299489672419663	0.5929411783903552	0.6029746928811883	0.606657779566826	0.5457750425435706	0.6137594065871792	0.6158938653976557	0.6314372139293424	0.6221442111451312	0.6340461652412699	0.6208165763973397	0.5699446797195253	0.6403252141786507	0.61970035187431	0.6286379837906275	0.6367074381168516	0.6326488184032815	0.6369191210127149	0.6435537818250029					
53	0.5998102942522389	0.5959129756176558	0.6303434911933006	0.5848007039252829	0.6110115832876121	0.6164780226107308	0.6079974782106705	0.6027137040967229	0.5401375403660466	0.6039504737871749	0.6092597576478522	0.623976100511532	0.6209874558913209	0.624659783734881	0.6234007177342279	0.5620977612524293	0.6268764122288087	0.6131072330875522	0.623399955141322	0.6306092767203394	0.6183545919038332	0.6238580321926895	0.6194610982202022	0.6001460908940435	0.6148368815020185			
54	0.8340711569309848	0.825291690899402	0.8331046546368359	0.8308345030257387	0.8288943096408966	0.8341424317225797	0.8356806507936094	0.834914453256015	0.8288949642440502	0.8309053323260926	0.83641064491456	0.832179807551718	0.8398410774376113	0.8319888964222968	0.8336970440813689	0.8347895630720986	0.8344717155952464	0.8334227428597152	0.8350526241437652	0.834521677629228	0.8330954555202227	0.83305054421141	0.82906199801304	0.8274406688550202	0.8259796293405691	0.819038349022255		
55	0.6308591620480463	0.6147754033932213	0.6201232669100685	0.6316774222873367	0.6253086098893252	0.6158418936996545	0.6014120893468476	0.6014281073526737	0.5026272920365957	0.6039540246969242	0.6062744318855265	0.6310792868643684	0.6152471364156962	0.6253940596537754	0.6237482575944431	0.6140454566065359	0.6263090131522928	0.6150857248831639	0.6194024042032865	0.6376616962419299	0.6256940760797107	0.6345331019852957	0.6365140132431724	0.5965564587807684	0.6366283270828775	0.6298234198923615	0.6396746031057062	
56	0.6196519871227464	0.5892683648649192	0.622872666549319	0.6141686161401823	0.6089557230340438	0.6199802053136929	0.596401933927128	0.5993021774020191	0.5268056890010138	0.5913235116091231	0.601937007967146	0.6288733266371374	0.6147483618021977	0.6256552664259668	0.6110522296014118	0.6182134636802067	0.6213581566380781	0.6155885313966237	0.6169901247257544	0.6285152707422034	0.618462576215799	0.6289301150856427	0.6243840767247157	0.5981429106733598	0.614239611266585	0.6096775405421041	0.6252844757013734	0.5991869197153024
